thisN,thisTrialN,thisRepN,force_end_of_routine_if_pressed_5.keys,key_resp.keys,key_resp.corr,force_advance_2.keys,key_resp.rt,key_resp.duration,force_end_of_routine_if_pressed_2.keys,phase_loop.thisRepN,phase_loop.thisTrialN,phase_loop.thisN,phase_loop.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,info_loop.thisRepN,info_loop.thisTrialN,info_loop.thisN,info_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Settings.started,Settings.stopped,exp_setting_logged,phase_0_name,phase_0_n_back_blocks,phase_0_trials_per_block,phase_0_num_blocks,phase_1_name,phase_1_n_back_blocks,phase_1_trials_per_block,phase_1_num_blocks,phase_2_name,phase_2_n_back_blocks,phase_2_trials_per_block,phase_2_num_blocks,phase_3_name,phase_3_n_back_blocks,phase_3_trials_per_block,phase_3_num_blocks,phase_4_name,phase_4_n_back_blocks,phase_4_trials_per_block,phase_4_num_blocks,phase_5_name,phase_5_n_back_blocks,phase_5_trials_per_block,phase_5_num_blocks,exp_num_phases,exp_iti_fixed,exp_iti_jitter_range,Information_about_block.started,text_2.started,force_advance.started,practice_indicator_sound.started,n_back_instructions.started,practice_indicator_sound.stopped,n_back_instructions.stopped,sound_to_match_if_0_back.started,sound_to_match_if_0_back.stopped,ir_zero_otherwise_press.started,text_2.stopped,ir_zero_otherwise_press.stopped,end_routine.started,press_to_continue_prompt.started,press_to_continue.started,Information_about_block.stopped,info_loop.end_routine.keys,info_loop.end_routine.rt,info_loop.end_routine.duration,info_loop.force_advance.keys,Countdown.started,text_countdown.started,force_end_of_routine_if_pressed_5.started,Countdown.stopped,block.force_end_of_routine_if_pressed_5.keys,n_back_trial.started,Intro.started,sound_1.started,key_resp.started,force_advance_2.started,audio_trigger_sent,text_iti_fixation.started,Intro.stopped,sound_1.stopped,audio_end_trigger_sent,text_iti_fixation.stopped,n_back_trial.stopped,phase_name,phase_display_name,phase_number,is_practice,participant_id,session,date,absolute_block_number,block_number_in_phase,n_back_level,block_type,trials_per_block,total_blocks_in_phase,trial_number_overall,trial_number_in_block,scorable_trial_number,is_baseline_trial,current_stimulus,target_stimulus,stimulus_frequency_hz,trial_type,is_match_trial,response_key,response_type,reaction_time_ms,reaction_time_s,correct,accuracy_binary,performance_category,hit,incorrect_rejection,miss_no_response_on_target,correct_rejection,false_alarm,no_response_on_non_target,running_accuracy,total_correct_so_far,scorable_trials_so_far,trial_onset_time,previous_stimulus_n1,previous_frequency_n1,previous_stimulus_n2,previous_frequency_n2,previous_stimulus_n3,previous_frequency_n3,num_responses,all_response_keys,all_response_times,iti_duration,iti_fixed_component,iti_jitter_component,stimulus_duration,total_trial_duration,response_period,response_time_into_iti,trials.key_resp.keys,trials.key_resp.corr,trials.force_advance_2.keys,Feedback_accuracy_RT.started,fb.started,rt_fb.started,Feedback_accuracy_RT.stopped,trials.key_resp.rt,trials.key_resp.duration,block_summary,block_final_accuracy,block_n_back_level,block_total_scorable_trials,block_total_correct,block_total_hits,block_total_incorrect_rejection,block_total_miss_no_response_on_target,block_total_misses,block_total_false_alarms,block_total_correct_rejections,block_total_no_response_on_non_target,block_hit_rate,block_false_alarm_rate,block_d_prime,Feedback_block.started,fb_2.started,force_end_of_routine_if_pressed_2.started,fb_sound.started,fb_sound.stopped,Feedback_block.stopped,block.force_end_of_routine_if_pressed_2.keys,text_countdown.stopped,press_to_continue_prompt.stopped,exp_finished.started,text_instr.started,thank_you.started,thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
35,0,35,None,['left'],1,None,[0.8427535840310156],[0.12052020797273144],,3,0,3,0,0,0,0,0,,,,,35,0,35,0,401.7556527920533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.7486650420469,401.7556527920533,401.7607970006686,401.7556527920533,401.7556527920533,True,402.49343470903113,402.49343470903113,402.5222166670137,True,404.2391017920454,404.24164325004676,main_2back,Main 2-back,4,0,469819_JT_1.75,001,2026-02-04_15h11.43.094,4,1,2,2_back,60,1,36,36,34,0,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,512,non-target,False,left,non_target_response,842.75,0.8428,1,True,correct_rejection,0,0,0,1,0,0,0.7941,27,34,2.494502415996976,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,842.75,1.75,1.75,0.0,0.75,2.5,during_iti,0.0928,['left'],1,None,404.2441831250326,404.24714879202656,404.24714879202656,404.4792290420155,[0.8427535840310156],[0.12052020797273144],,,,,,,,,,,,,,,,,,,,,,,,,,,,,469819_JT_1.75,001,2026-02-04_15h11.43.094,n-back,2024.2.4,None,2026-02-04 15h11.58.621561 -0800,
36,0,36,None,['right'],1,None,[1.0464580419939011],[0.12473316700197756],,3,0,3,0,0,0,0,0,,,,,36,0,36,0,404.48915275000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.48101145902183,404.48915275000036,404.49387962569403,404.48915275000036,404.48915275000036,True,405.22754295903724,405.22754295903724,405.2556278750417,True,406.97236320900265,406.97480462503154,main_2back,Main 2-back,4,0,469819_JT_1.75,001,2026-02-04_15h11.43.094,4,1,2,2_back,60,1,37,37,35,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,target,True,right,target_response,1046.46,1.0465,1,True,hit,1,0,0,0,0,0,0.8,28,35,2.4948379999841563,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,1046.46,1.75,1.75,0.0,0.75,2.5,during_iti,0.2965,['right'],1,None,406.977037167002,406.97988237504615,406.97988237504615,407.21308895904804,[1.0464580419939011],[0.12473316700197756],,,,,,,,,,,,,,,,,,,,,,,,,,,,,469819_JT_1.75,001,2026-02-04_15h11.43.094,n-back,2024.2.4,None,2026-02-04 15h11.58.621561 -0800,
37,0,37,None,['left'],1,None,[0.7734497920027934],[0.15638004202628508],,3,0,3,0,0,0,0,0,,,,,37,0,37,0,407.2224692500313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.2149675840046,407.2224692500313,407.2269578336893,407.2224692500313,407.2224692500313,True,407.9603556250222,407.9603556250222,407.98891591705615,True,409.70565883402014,409.70800445904024,main_2back,Main 2-back,4,0,469819_JT_1.75,001,2026-02-04_15h11.43.094,4,1,2,2_back,60,1,38,38,36,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,left,non_target_response,773.45,0.7734,1,True,correct_rejection,0,0,0,1,0,0,0.8056,29,36,2.4941758329514414,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,773.45,1.75,1.75,0.0,0.75,2.5,during_iti,0.0234,['left'],1,None,409.7103698340361,409.71323095902335,409.71323095902335,409.94631600001594,[0.7734497920027934],[0.15638004202628508],,,,,,,,,,,,,,,,,,,,,,,,,,,,,469819_JT_1.75,001,2026-02-04_15h11.43.094,n-back,2024.2.4,None,2026-02-04 15h11.58.621561 -0800,
38,0,38,None,['left'],1,None,[1.0038980829995126],[0.1239960840321146],,3,0,3,0,0,0,0,0,,,,,38,0,38,0,409.9556392090162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.947978125012,409.9556392090162,409.96085500071445,409.9556392090162,409.9556392090162,True,410.69346654205583,410.69346654205583,410.7222797500435,True,412.4389570840285,412.4413835000014,main_2back,Main 2-back,4,0,469819_JT_1.75,001,2026-02-04_15h11.43.094,4,1,2,2_back,60,1,39,39,37,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,left,non_target_response,1003.9,1.0039,1,True,correct_rejection,0,0,0,1,0,0,0.8108,30,37,2.4942434999975376,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,1003.9,1.75,1.75,0.0,0.75,2.5,during_iti,0.2539,['left'],1,None,412.44389483402483,412.4468672090443,412.4468672090443,412.67886004201137,[1.0038980829995126],[0.1239960840321146],,,,,,,,,,,,,,,,,,,,,,,,,,,,,469819_JT_1.75,001,2026-02-04_15h11.43.094,n-back,2024.2.4,None,2026-02-04 15h11.58.621561 -0800,
39,0,39,None,['left'],1,None,[0.7957821250311099],[0.13304399995831773],,3,0,3,0,0,0,0,0,,,,,39,0,39,0,412.6889701670152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.6805759590352,412.6889701670152,412.6933199166708,412.6889701670152,412.6889701670152,True,413.42698308400577,413.42698308400577,413.4556319170515,True,415.1723312920076,415.1750537920161,main_2back,Main 2-back,4,0,469819_JT_1.75,001,2026-02-04_15h11.43.094,4,1,2,2_back,60,1,40,40,38,0,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,512,non-target,False,left,non_target_response,795.78,0.7958,1,True,correct_rejection,0,0,0,1,0,0,0.8158,31,38,2.495093874982558,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,795.78,1.75,1.75,0.0,0.75,2.5,during_iti,0.0458,['left'],1,None,415.17726908402983,415.18039545905776,415.18039545905776,415.41286041704006,[0.7957821250311099],[0.13304399995831773],,,,,,,,,,,,,,,,,,,,,,,,,,,,,469819_JT_1.75,001,2026-02-04_15h11.43.094,n-back,2024.2.4,None,2026-02-04 15h11.58.621561 -0800,
40,0,40,None,['right'],1,None,[0.7727848750073463],[0.12565587501740083],,3,0,3,0,0,0,0,0,,,,,40,0,40,0,415.4222382500302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.41453491704306,415.4222382500302,415.4271165836874,415.4222382500302,415.4222382500302,True,416.16039550001733,416.16039550001733,416.18883820902556,True,417.9056719590444,417.9081157500041,main_2back,Main 2-back,4,0,469819_JT_1.75,001,2026-02-04_15h11.43.094,4,1,2,2_back,60,1,41,41,39,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,target,True,right,target_response,772.78,0.7728,1,True,hit,1,0,0,0,0,0,0.8205,32,39,2.494449332996737,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,772.78,1.75,1.75,0.0,0.75,2.5,during_iti,0.0228,['right'],1,None,417.9104094590293,417.91327262501,417.91327262501,418.1462044590153,[0.7727848750073463],[0.12565587501740083],,,,,,,,,,,,,,,,,,,,,,,,,,,,,469819_JT_1.75,001,2026-02-04_15h11.43.094,n-back,2024.2.4,None,2026-02-04 15h11.58.621561 -0800,
41,0,41,None,['left'],1,None,[0.9816683750250377],[0.13937983301002532],,3,0,3,0,0,0,0,0,,,,,41,0,41,0,418.1556265000254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.1485250420519,418.1556265000254,418.16057229170497,418.1556265000254,418.1556265000254,True,418.89381479204167,418.89381479204167,418.92222041700734,True,420.6389511670568,420.6416600420489,main_2back,Main 2-back,4,0,469819_JT_1.75,001,2026-02-04_15h11.43.094,4,1,2,2_back,60,1,42,42,40,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,non-target,False,left,non_target_response,981.67,0.9817,1,True,correct_rejection,0,0,0,1,0,0,0.825,33,40,2.494366916944273,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,981.67,1.75,1.75,0.0,0.75,2.5,during_iti,0.2317,['left'],1,None,420.6441258750274,420.6470678750193,420.6470678750193,420.87924687500345,[0.9816683750250377],[0.13937983301002532],,,,,,,,,,,,,,,,,,,,,,,,,,,,,469819_JT_1.75,001,2026-02-04_15h11.43.094,n-back,2024.2.4,None,2026-02-04 15h11.58.621561 -0800,
42,0,42,None,['left'],1,None,[1.1614295829785988],[0.16005250002490357],,3,0,3,0,0,0,0,0,,,,,42,0,42,0,420.88904508401174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.88145687500946,420.88904508401174,420.89368895872417,420.88904508401174,420.88904508401174,True,421.6269170840387,421.6269170840387,421.65558887500083,True,423.372324750002,423.3748318340513,main_2back,Main 2-back,4,0,469819_JT_1.75,001,2026-02-04_15h11.43.094,4,1,2,2_back,60,1,43,43,41,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,non-target,False,left,non_target_response,1161.43,1.1614,1,True,correct_rejection,0,0,0,1,0,0,0.8293,34,41,2.4947626249631867,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,1161.43,1.75,1.75,0.0,0.75,2.5,during_iti,0.4114,['left'],1,None,423.3771661250503,423.3800715000252,423.3800715000252,423.6118925840128,[1.1614295829785988],[0.16005250002490357],,,,,,,,,,,,,,,,,,,,,,,,,,,,,469819_JT_1.75,001,2026-02-04_15h11.43.094,n-back,2024.2.4,None,2026-02-04 15h11.58.621561 -0800,
43,0,43,None,['left'],1,None,[0.9547325409948826],[0.14146412501577288],,3,0,3,0,0,0,0,0,,,,,43,0,43,0,423.62225104204845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.61361433402635,423.62225104204845,423.62636083370694,423.62225104204845,423.62225104204845,True,424.36052383400965,424.36052383400965,424.3889583340497,True,426.105691209028,426.10807975003263,main_2back,Main 2-back,4,0,469819_JT_1.75,001,2026-02-04_15h11.43.094,4,1,2,2_back,60,1,44,44,42,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,left,non_target_response,954.73,0.9547,1,True,correct_rejection,0,0,0,1,0,0,0.8333,35,42,2.4954192499862984,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,954.73,1.75,1.75,0.0,0.75,2.5,during_iti,0.2047,['left'],1,None,426.11034729203675,426.113228000002,426.113228000002,426.34534650004935,[0.9547325409948826],[0.14146412501577288],,,,,,,,,,,,,,,,,,,,,,,,,,,,,469819_JT_1.75,001,2026-02-04_15h11.43.094,n-back,2024.2.4,None,2026-02-04 15h11.58.621561 -0800,
44,0,44,None,['right'],1,None,[0.8722405419684947],[0.12332574999891222],,3,0,3,0,0,0,0,0,,,,,44,0,44,0,426.35561837500427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.3471095840214,426.35561837500427,426.3597872086723,426.35561837500427,426.35561837500427,True,427.0938075000304,427.0938075000304,427.1221770840348,True,428.8390059170197,428.84146920900093,main_2back,Main 2-back,4,0,469819_JT_1.75,001,2026-02-04_15h11.43.094,4,1,2,2_back,60,1,45,45,43,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,target,True,right,target_response,872.24,0.8722,1,True,hit,1,0,0,0,0,0,0.8372,36,43,2.4953276659944095,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,872.24,1.75,1.75,0.0,0.75,2.5,during_iti,0.1222,['right'],1,None,428.84393583401106,428.84686133405194,428.84686133405194,429.0792318750173,[0.8722405419684947],[0.12332574999891222],,,,,,,,,,,,,,,,,,,,,,,,,,,,,469819_JT_1.75,001,2026-02-04_15h11.43.094,n-back,2024.2.4,None,2026-02-04 15h11.58.621561 -0800,
45,0,45,None,['left'],1,None,[0.8041708339587785],[0.11914620804600418],,3,0,3,0,0,0,0,0,,,,,45,0,45,0,429.08907454204746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.08214283402776,429.08907454204746,429.0938374587024,429.08907454204746,429.08907454204746,True,429.82738570903894,429.82738570903894,429.8558115840424,True,431.57235591701465,431.5748329590424,main_2back,Main 2-back,4,0,469819_JT_1.75,001,2026-02-04_15h11.43.094,4,1,2,2_back,60,1,46,46,44,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,non-target,False,left,non_target_response,804.17,0.8042,1,True,correct_rejection,0,0,0,1,0,0,0.8409,37,44,2.4947971670189872,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,804.17,1.75,1.75,0.0,0.75,2.5,during_iti,0.0542,['left'],1,None,431.57714029203635,431.580012542021,431.580012542021,431.8124453340424,[0.8041708339587785],[0.11914620804600418],,,,,,,,,,,,,,,,,,,,,,,,,,,,,469819_JT_1.75,001,2026-02-04_15h11.43.094,n-back,2024.2.4,None,2026-02-04 15h11.58.621561 -0800,
46,0,46,None,['left'],1,None,[1.188434625044465],[0.1499432499986142],,3,0,3,0,0,0,0,0,,,,,46,0,46,0,431.822263625043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.8140953340335,431.822263625043,431.82671387569667,431.822263625043,431.822263625043,True,432.5603292500018,432.5603292500018,432.58901458402397,True,434.3057145420462,434.30805354204495,main_2back,Main 2-back,4,0,469819_JT_1.75,001,2026-02-04_15h11.43.094,4,1,2,2_back,60,1,47,47,45,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,non-target,False,left,non_target_response,1188.43,1.1884,1,True,correct_rejection,0,0,0,1,0,0,0.8444,38,45,2.49487329198746,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,1188.43,1.75,1.75,0.0,0.75,2.5,during_iti,0.4384,['left'],1,None,434.31036408402724,434.3134261670057,434.3134261670057,434.5456338750082,[1.188434625044465],[0.1499432499986142],,,,,,,,,,,,,,,,,,,,,,,,,,,,,469819_JT_1.75,001,2026-02-04_15h11.43.094,n-back,2024.2.4,None,2026-02-04 15h11.58.621561 -0800,
47,0,47,None,['left'],1,None,[0.9433061250019819],[0.15230595797766],,3,0,3,0,0,0,0,0,,,,,47,0,47,0,434.55559645901667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.5481332090567,434.55559645901667,434.56018966669603,434.55559645901667,434.55559645901667,True,435.2948558750213,435.2948558750213,435.32263908401364,True,437.04634833405726,437.04148225003155,main_2back,Main 2-back,4,0,469819_JT_1.75,001,2026-02-04_15h11.43.094,4,1,2,2_back,60,1,48,48,46,0,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,512,non-target,False,left,non_target_response,943.31,0.9433,1,True,correct_rejection,0,0,0,1,0,0,0.8478,39,46,2.4950096249813214,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,943.31,1.75,1.75,0.0,0.75,2.5,during_iti,0.1933,['left'],1,None,437.0437786670518,437.04634833405726,437.04634833405726,437.27960533404257,[0.9433061250019819],[0.15230595797766],,,,,,,,,,,,,,,,,,,,,,,,,,,,,469819_JT_1.75,001,2026-02-04_15h11.43.094,n-back,2024.2.4,None,2026-02-04 15h11.58.621561 -0800,
48,0,48,None,['left'],1,None,[0.9271312500350177],[0.16302749997703359],,3,0,3,0,0,0,0,0,,,,,48,0,48,0,437.28882950003026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.2815466670436,437.28882950003026,437.2939957086967,437.28882950003026,437.28882950003026,True,438.02748170902487,438.02748170902487,438.0556412920123,True,439.77235920901876,439.7747430000454,main_2back,Main 2-back,4,0,469819_JT_1.75,001,2026-02-04_15h11.43.094,4,1,2,2_back,60,1,49,49,47,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,non-target,False,left,non_target_response,927.13,0.9271,1,True,correct_rejection,0,0,0,1,0,0,0.8511,40,47,2.494359042029828,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,927.13,1.75,1.75,0.0,0.75,2.5,during_iti,0.1771,['left'],1,None,439.7770282920101,439.77975358400727,439.77975358400727,440.01227308402304,[0.9271312500350177],[0.16302749997703359],,,,,,,,,,,,,,,,,,,,,,,,,,,,,469819_JT_1.75,001,2026-02-04_15h11.43.094,n-back,2024.2.4,None,2026-02-04 15h11.58.621561 -0800,
49,0,49,None,['left'],1,None,[0.8719132499536499],[0.13939758302876726],,3,0,3,0,0,0,0,0,,,,,49,0,49,0,440.0222600840498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.0153596250457,440.0222600840498,440.0267421256906,440.0222600840498,440.0222600840498,True,440.76027312502265,440.76027312502265,440.7890470000566,True,442.5057348750415,442.5081767500378,main_2back,Main 2-back,4,0,469819_JT_1.75,001,2026-02-04_15h11.43.094,4,1,2,2_back,60,1,50,50,48,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,left,non_target_response,871.91,0.8719,1,True,correct_rejection,0,0,0,1,0,0,0.8542,41,48,2.4951017079874873,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,871.91,1.75,1.75,0.0,0.75,2.5,during_iti,0.1219,['left'],1,None,442.5104393340298,442.51336454204284,442.51336454204284,442.7462156250258,[0.8719132499536499],[0.13939758302876726],,,,,,,,,,,,,,,,,,,,,,,,,,,,,469819_JT_1.75,001,2026-02-04_15h11.43.094,n-back,2024.2.4,None,2026-02-04 15h11.58.621561 -0800,
