thisN,thisTrialN,thisRepN,force_end_of_routine_if_pressed_5.keys,key_resp.keys,key_resp.corr,force_advance_2.keys,key_resp.rt,key_resp.duration,force_end_of_routine_if_pressed_2.keys,force_end_of_routine_if_pressed_2.rt,force_end_of_routine_if_pressed_2.duration,phase_loop.thisRepN,phase_loop.thisTrialN,phase_loop.thisN,phase_loop.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,info_loop.thisRepN,info_loop.thisTrialN,info_loop.thisN,info_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Settings.started,Settings.stopped,exp_setting_logged,phase_0_name,phase_0_n_back_blocks,phase_0_trials_per_block,phase_0_num_blocks,phase_1_name,phase_1_n_back_blocks,phase_1_trials_per_block,phase_1_num_blocks,phase_2_name,phase_2_n_back_blocks,phase_2_trials_per_block,phase_2_num_blocks,phase_3_name,phase_3_n_back_blocks,phase_3_trials_per_block,phase_3_num_blocks,phase_4_name,phase_4_n_back_blocks,phase_4_trials_per_block,phase_4_num_blocks,phase_5_name,phase_5_n_back_blocks,phase_5_trials_per_block,phase_5_num_blocks,exp_num_phases,exp_iti_fixed,exp_iti_jitter_range,Information_about_block.started,text_2.started,force_advance.started,practice_indicator_sound.started,n_back_instructions.started,practice_indicator_sound.stopped,sound_to_match_if_0_back.started,sound_to_match_if_0_back.stopped,ir_zero_otherwise_press.started,ir_zero_otherwise_press.stopped,text_2.stopped,n_back_instructions.stopped,end_routine.started,press_to_continue_prompt.started,press_to_continue.started,Information_about_block.stopped,info_loop.end_routine.keys,info_loop.end_routine.rt,info_loop.end_routine.duration,info_loop.force_advance.keys,Countdown.started,text_countdown.started,force_end_of_routine_if_pressed_5.started,Countdown.stopped,block.force_end_of_routine_if_pressed_5.keys,n_back_trial.started,Intro.started,sound_1.started,key_resp.started,force_advance_2.started,audio_trigger_sent,text_iti_fixation.started,Intro.stopped,sound_1.stopped,audio_end_trigger_sent,text_iti_fixation.stopped,n_back_trial.stopped,phase_name,phase_display_name,phase_number,is_practice,participant_id,session,date,absolute_block_number,block_number_in_phase,n_back_level,block_type,trials_per_block,total_blocks_in_phase,trial_number_overall,trial_number_in_block,scorable_trial_number,is_baseline_trial,current_stimulus,target_stimulus,stimulus_frequency_hz,trial_type,is_match_trial,response_key,response_type,reaction_time_ms,reaction_time_s,correct,accuracy_binary,performance_category,hit,incorrect_rejection,miss_no_response_on_target,correct_rejection,false_alarm,no_response_on_non_target,running_accuracy,total_correct_so_far,scorable_trials_so_far,trial_onset_time,previous_stimulus_n1,previous_frequency_n1,previous_stimulus_n2,previous_frequency_n2,previous_stimulus_n3,previous_frequency_n3,num_responses,all_response_keys,all_response_times,iti_duration,iti_fixed_component,iti_jitter_component,stimulus_duration,total_trial_duration,response_period,response_time_into_iti,trials.key_resp.keys,trials.key_resp.corr,trials.force_advance_2.keys,Feedback_accuracy_RT.started,fb.started,rt_fb.started,Feedback_accuracy_RT.stopped,trials.key_resp.rt,trials.key_resp.duration,block_summary,block_final_accuracy,block_n_back_level,block_total_scorable_trials,block_total_correct,block_total_hits,block_total_incorrect_rejection,block_total_miss_no_response_on_target,block_total_misses,block_total_false_alarms,block_total_correct_rejections,block_total_no_response_on_non_target,block_hit_rate,block_false_alarm_rate,block_d_prime,Feedback_block.started,fb_2.started,force_end_of_routine_if_pressed_2.started,fb_sound.started,fb_sound.stopped,Feedback_block.stopped,block.force_end_of_routine_if_pressed_2.keys,text_countdown.stopped,block.force_end_of_routine_if_pressed_2.rt,block.force_end_of_routine_if_pressed_2.duration,press_to_continue_prompt.stopped,exp_finished.started,text_instr.started,thank_you.started,thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
40,0,40,None,['left'],1,None,[0.6127566660288721],[0.13797845895169303],,,,1,0,1,0,0,0,0,0,,,,,40,0,40,0,192.12305716698756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.11975937499665,192.12305716698756,192.13123437564744,192.12305716698756,192.12305716698756,True,192.86458945897175,192.8690803339705,192.8978519589873,True,195.10235837497748,195.10515595896868,main_2back,Main 2-back,2,0,008506_s_2.25,001,2026-02-05_15h40.20.526,2,1,2,2_back,60,1,41,41,39,0,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,512,non-target,False,left,non_target_response,612.76,0.6128,1,True,correct_rejection,0,0,0,1,0,0,0.9744,38,39,2.9873549999902025,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,612.76,2.25,2.25,0.0,0.75,3.0,during_stimulus,,['left'],1,None,195.10748091700953,195.11452204198577,195.11452204198577,195.34986433398444,[0.6127566660288721],[0.13797845895169303],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008506_s_2.25,001,2026-02-05_15h40.20.526,n-back,2024.2.4,None,2026-02-05 15h40.40.230128 -0800,
41,0,41,None,['right'],1,None,[0.5647471250267699],[0.1329899579868652],,,,1,0,1,0,0,0,0,0,,,,,41,0,41,0,195.35463520896155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.35163970896974,195.35463520896155,195.36455720867187,195.35463520896155,195.35463520896155,True,196.09799058397766,196.10275241697673,196.13128762500128,True,198.33586549997563,198.33862220897572,main_2back,Main 2-back,2,0,008506_s_2.25,001,2026-02-05_15h40.20.526,2,1,2,2_back,60,1,42,42,40,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,target,True,right,target_response,564.75,0.5647,1,True,hit,1,0,0,0,0,0,0.975,39,40,2.987705959007144,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,564.75,2.25,2.25,0.0,0.75,3.0,during_stimulus,,['right'],1,None,198.34096241695806,198.34779320895905,198.34779320895905,198.58342366700526,[0.5647471250267699],[0.1329899579868652],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008506_s_2.25,001,2026-02-05_15h40.20.526,n-back,2024.2.4,None,2026-02-05 15h40.40.230128 -0800,
42,0,42,None,['right'],1,None,[0.7343374170013703],[0.16135883302194998],,,,1,0,1,0,0,0,0,0,,,,,42,0,42,0,198.5911994589842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.58642279199557,198.5911994589842,198.5979569586382,198.5911994589842,198.5911994589842,True,199.33118862495758,199.33884362498065,199.3648007499869,True,201.57006245898083,201.57239924999885,main_2back,Main 2-back,2,0,008506_s_2.25,001,2026-02-05_15h40.20.526,2,1,2,2_back,60,1,43,43,41,0,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,512,target,True,right,target_response,734.34,0.7343,1,True,hit,1,0,0,0,0,0,0.9756,40,41,2.988272624963429,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,734.34,2.25,2.25,0.0,0.75,3.0,during_stimulus,,['right'],1,None,201.57464329199865,201.5811857089866,201.5811857089866,201.81655362498714,[0.7343374170013703],[0.16135883302194998],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008506_s_2.25,001,2026-02-05_15h40.20.526,n-back,2024.2.4,None,2026-02-05 15h40.40.230128 -0800,
43,0,43,None,['left'],1,None,[0.6983349589863792],[0.12324049999006093],,,,1,0,1,0,0,0,0,0,,,,,43,0,43,0,201.82125091698254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.818278583989,201.82125091698254,201.83117700065876,201.82125091698254,201.82125091698254,True,202.56453420897014,202.5695095419651,202.5978577499627,True,204.80244987498736,204.8052173339529,main_2back,Main 2-back,2,0,008506_s_2.25,001,2026-02-05_15h40.20.526,2,1,2,2_back,60,1,44,44,42,0,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,512,non-target,False,left,non_target_response,698.33,0.6983,1,True,correct_rejection,0,0,0,1,0,0,0.9762,41,42,2.9875287920003757,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,698.33,2.25,2.25,0.0,0.75,3.0,during_stimulus,,['left'],1,None,204.8074911669828,204.81452199997148,204.81452199997148,205.04992579197278,[0.6983349589863792],[0.12324049999006093],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008506_s_2.25,001,2026-02-05_15h40.20.526,n-back,2024.2.4,None,2026-02-05 15h40.40.230128 -0800,
44,0,44,None,['left'],1,None,[0.7900843329844065],[0.1078367920126766],,,,1,0,1,0,0,0,0,0,,,,,44,0,44,0,205.05558433395345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.05246995895868,205.05558433395345,205.06455437565845,205.05558433395345,205.05558433395345,True,205.79791912500514,205.80296229198575,205.83125862496672,True,208.03579829196678,208.03857512498507,main_2back,Main 2-back,2,0,008506_s_2.25,001,2026-02-05_15h40.20.526,2,1,2,2_back,60,1,45,45,43,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,non-target,False,left,non_target_response,790.08,0.7901,1,True,correct_rejection,0,0,0,1,0,0,0.9767,42,43,2.987546249991283,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,790.08,2.25,2.25,0.0,0.75,3.0,during_iti,0.0401,['left'],1,None,208.0407969999942,208.04795154195745,208.04795154195745,208.28324949997477,[0.7900843329844065],[0.1078367920126766],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008506_s_2.25,001,2026-02-05_15h40.20.526,n-back,2024.2.4,None,2026-02-05 15h40.40.230128 -0800,
45,0,45,None,['left'],1,None,[0.7536731670261361],[0.12461091595469043],,,,1,0,1,0,0,0,0,0,,,,,45,0,45,0,208.28977145900717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.28645287500694,208.28977145900717,208.29788050067535,208.28977145900717,208.28977145900717,True,209.03110987500986,209.0357144169975,209.06442424998386,True,211.26915379200364,211.27182354195975,main_2back,Main 2-back,2,0,008506_s_2.25,001,2026-02-05_15h40.20.526,2,1,2,2_back,60,1,46,46,44,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,non-target,False,left,non_target_response,753.67,0.7537,1,True,correct_rejection,0,0,0,1,0,0,0.9773,43,44,2.9874955419800244,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,753.67,2.25,2.25,0.0,0.75,3.0,during_iti,0.0037,['left'],1,None,211.274127749959,211.28113666700665,211.28113666700665,211.51655649999157,[0.7536731670261361],[0.12461091595469043],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008506_s_2.25,001,2026-02-05_15h40.20.526,n-back,2024.2.4,None,2026-02-05 15h40.40.230128 -0800,
46,0,46,None,['left'],1,None,[1.014188417000696],[0.11537687503732741],,,,1,0,1,0,0,0,0,0,,,,,46,0,46,0,211.52285349997692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.5196010840009,211.52285349997692,211.5311521256265,211.52285349997692,211.52285349997692,True,212.26447904197266,212.26942999998573,212.29793870897265,True,214.50279820896685,214.50554429198382,main_2back,Main 2-back,2,0,008506_s_2.25,001,2026-02-05_15h40.20.526,2,1,2,2_back,60,1,47,47,45,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,left,non_target_response,1014.19,1.0142,1,True,correct_rejection,0,0,0,1,0,0,0.9778,44,45,2.987854042032268,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,1014.19,2.25,2.25,0.0,0.75,3.0,during_iti,0.2642,['left'],1,None,214.5079962919699,214.51459325000178,214.51459325000178,214.75006925000343,[1.014188417000696],[0.11537687503732741],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008506_s_2.25,001,2026-02-05_15h40.20.526,n-back,2024.2.4,None,2026-02-05 15h40.40.230128 -0800,
47,0,47,None,['left'],1,None,[0.9794948339695111],[0.12275970802875236],,,,1,0,1,0,0,0,0,0,,,,,47,0,47,0,214.7557144999737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.75239662500098,214.7557144999737,214.76461975067312,214.7557144999737,214.7557144999737,True,215.49791391700273,215.502868749958,215.53115570900263,True,217.73611562495353,217.7386147090001,main_2back,Main 2-back,2,0,008506_s_2.25,001,2026-02-05_15h40.20.526,2,1,2,2_back,60,1,48,48,46,0,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,512,non-target,False,left,non_target_response,979.49,0.9795,1,True,correct_rejection,0,0,0,1,0,0,0.9783,45,46,2.987683375016786,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,979.49,2.25,2.25,0.0,0.75,3.0,during_iti,0.2295,['left'],1,None,217.74091083399253,217.74781241698656,217.74781241698656,217.98323099996196,[0.9794948339695111],[0.12275970802875236],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008506_s_2.25,001,2026-02-05_15h40.20.526,n-back,2024.2.4,None,2026-02-05 15h40.40.230128 -0800,
48,0,48,None,['left'],1,None,[0.9891447499976493],[0.11951929202768952],,,,1,0,1,0,0,0,0,0,,,,,48,0,48,0,217.98813387495466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.9850782919675,217.98813387495466,217.99784870865213,217.98813387495466,217.98813387495466,True,218.7311954589677,218.73601308400976,218.76464320899686,True,220.96925983397523,220.972244124976,main_2back,Main 2-back,2,0,008506_s_2.25,001,2026-02-05_15h40.20.526,2,1,2,2_back,60,1,49,49,47,0,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,512,non-target,False,left,non_target_response,989.14,0.9891,1,True,correct_rejection,0,0,0,1,0,0,0.9787,46,47,2.9878589579602703,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,989.14,2.25,2.25,0.0,0.75,3.0,during_iti,0.2391,['left'],1,None,220.97457449999638,220.98124970897334,220.98124970897334,221.21693383395905,[0.9891447499976493],[0.11951929202768952],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008506_s_2.25,001,2026-02-05_15h40.20.526,n-back,2024.2.4,None,2026-02-05 15h40.40.230128 -0800,
49,0,49,None,['left'],1,None,[0.7790133750531822],[0.1353614169638604],,,,1,0,1,0,0,0,0,0,,,,,49,0,49,0,221.22358454199275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.21998270897893,221.22358454199275,221.2312802086274,221.22358454199275,221.22358454199275,True,221.96451399999205,221.96954883396393,221.9978763749823,True,224.20298741699662,224.2055206669611,main_2back,Main 2-back,2,0,008506_s_2.25,001,2026-02-05_15h40.20.526,2,1,2,2_back,60,1,50,50,48,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,non-target,False,left,non_target_response,779.01,0.779,1,True,correct_rejection,0,0,0,1,0,0,0.9792,47,48,2.9877107919892296,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,779.01,2.25,2.25,0.0,0.75,3.0,during_iti,0.029,['left'],1,None,224.20803074998548,224.21446399996057,224.21446399996057,224.45035724999616,[0.7790133750531822],[0.1353614169638604],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008506_s_2.25,001,2026-02-05_15h40.20.526,n-back,2024.2.4,None,2026-02-05 15h40.40.230128 -0800,
50,0,50,None,['left'],1,None,[1.2625742080272175],[0.11907474999316037],,,,1,0,1,0,0,0,0,0,,,,,50,0,50,0,224.45643737498904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.4530615839758,224.45643737498904,224.46467562567366,224.45643737498904,224.45643737498904,True,225.19781162496656,225.20296787499683,225.2312578340061,True,227.43584954197286,227.43882512499113,main_2back,Main 2-back,2,0,008506_s_2.25,001,2026-02-05_15h40.20.526,2,1,2,2_back,60,1,51,51,49,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,left,non_target_response,1262.57,1.2626,1,True,correct_rejection,0,0,0,1,0,0,0.9796,48,49,2.9872494589653797,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,1262.57,2.25,2.25,0.0,0.75,3.0,during_iti,0.5126,['left'],1,None,227.44113808398833,227.44781641697045,227.44781641697045,227.68328162498074,[1.2625742080272175],[0.11907474999316037],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008506_s_2.25,001,2026-02-05_15h40.20.526,n-back,2024.2.4,None,2026-02-05 15h40.40.230128 -0800,
51,0,51,None,['left'],1,None,[0.8343708339962177],[0.11999312497209758],,,,1,0,1,0,0,0,0,0,,,,,51,0,51,0,227.6878477089922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.68503445899114,227.6878477089922,227.69786808366578,227.6878477089922,227.6878477089922,True,228.4311097089667,228.4367359589669,228.46451883396367,True,230.6691596249584,230.67183504195418,main_2back,Main 2-back,2,0,008506_s_2.25,001,2026-02-05_15h40.20.526,2,1,2,2_back,60,1,52,52,50,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,left,non_target_response,834.37,0.8344,1,True,correct_rejection,0,0,0,1,0,0,0.98,49,50,2.987557500018738,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,834.37,2.25,2.25,0.0,0.75,3.0,during_iti,0.0844,['left'],1,None,230.67412116698688,230.6812183749862,230.6812183749862,230.91734033398097,[0.8343708339962177],[0.11999312497209758],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008506_s_2.25,001,2026-02-05_15h40.20.526,n-back,2024.2.4,None,2026-02-05 15h40.40.230128 -0800,
52,0,52,None,['left'],1,None,[0.723050584027078],[0.14021741598844528],,,,1,0,1,0,0,0,0,0,,,,,52,0,52,0,230.92293125001015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.91923420899548,230.92293125001015,230.93122020864783,230.92293125001015,230.92293125001015,True,231.66452574997675,231.66908995900303,231.69789424998453,True,233.90327866695588,233.90605829196284,main_2back,Main 2-back,2,0,008506_s_2.25,001,2026-02-05_15h40.20.526,2,1,2,2_back,60,1,53,53,51,0,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,512,non-target,False,left,non_target_response,723.05,0.7231,1,True,correct_rejection,0,0,0,1,0,0,0.9804,50,51,2.9875311669893563,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,723.05,2.25,2.25,0.0,0.75,3.0,during_stimulus,,['left'],1,None,233.90861154196318,233.9145860839635,233.9145860839635,234.15003970899852,[0.723050584027078],[0.14021741598844528],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008506_s_2.25,001,2026-02-05_15h40.20.526,n-back,2024.2.4,None,2026-02-05 15h40.40.230128 -0800,
53,0,53,None,['left'],1,None,[0.7718880000174977],[0.15959641698282212],,,,1,0,1,0,0,0,0,0,,,,,53,0,53,0,234.15571270900546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.15240279200953,234.15571270900546,234.16455566662287,234.15571270900546,234.15571270900546,True,234.89791245898232,234.90313849999802,234.93120704195462,True,237.13523762498517,237.13799249997828,main_2back,Main 2-back,2,0,008506_s_2.25,001,2026-02-05_15h40.20.526,2,1,2,2_back,60,1,54,54,52,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,non-target,False,left,non_target_response,771.89,0.7719,1,True,correct_rejection,0,0,0,1,0,0,0.9808,51,52,2.986899084004108,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,771.89,2.25,2.25,0.0,0.75,3.0,during_iti,0.0219,['left'],1,None,237.1403091669781,237.147804334003,237.147804334003,237.38353491696762,[0.7718880000174977],[0.15959641698282212],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008506_s_2.25,001,2026-02-05_15h40.20.526,n-back,2024.2.4,None,2026-02-05 15h40.40.230128 -0800,
54,0,54,None,['left'],1,None,[0.7558933340478688],[0.11618345795432106],,,,1,0,1,0,0,0,0,0,,,,,54,0,54,0,237.3974821669981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.38609120895853,237.3974821669981,237.39796583366504,237.3974821669981,237.3974821669981,True,238.1312354169786,238.13623224996263,238.16449733398622,True,240.3693717920105,240.37203508400125,main_2back,Main 2-back,2,0,008506_s_2.25,001,2026-02-05_15h40.20.526,2,1,2,2_back,60,1,55,55,53,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,non-target,False,left,non_target_response,755.89,0.7559,1,True,correct_rejection,0,0,0,1,0,0,0.9811,52,53,2.987498000031337,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,755.89,2.25,2.25,0.0,0.75,3.0,during_iti,0.0059,['left'],1,None,240.37434516695794,240.38123941700906,240.38123941700906,240.61654991697287,[0.7558933340478688],[0.11618345795432106],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008506_s_2.25,001,2026-02-05_15h40.20.526,n-back,2024.2.4,None,2026-02-05 15h40.40.230128 -0800,
