thisN,thisTrialN,thisRepN,force_end_of_routine_if_pressed_5.keys,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,force_advance_2.keys,force_end_of_routine_if_pressed_2.keys,force_end_of_routine_if_pressed_2.rt,force_end_of_routine_if_pressed_2.duration,phase_loop.thisRepN,phase_loop.thisTrialN,phase_loop.thisN,phase_loop.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,info_loop.thisRepN,info_loop.thisTrialN,info_loop.thisN,info_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Settings.started,Settings.stopped,exp_setting_logged,phase_0_name,phase_0_n_back_blocks,phase_0_trials_per_block,phase_0_num_blocks,phase_1_name,phase_1_n_back_blocks,phase_1_trials_per_block,phase_1_num_blocks,phase_2_name,phase_2_n_back_blocks,phase_2_trials_per_block,phase_2_num_blocks,phase_3_name,phase_3_n_back_blocks,phase_3_trials_per_block,phase_3_num_blocks,phase_4_name,phase_4_n_back_blocks,phase_4_trials_per_block,phase_4_num_blocks,phase_5_name,phase_5_n_back_blocks,phase_5_trials_per_block,phase_5_num_blocks,exp_num_phases,exp_iti_fixed,exp_iti_jitter_range,Information_about_block.started,text_2.started,force_advance.started,practice_indicator_sound.started,n_back_instructions.started,practice_indicator_sound.stopped,n_back_instructions.stopped,sound_to_match_if_0_back.started,sound_to_match_if_0_back.stopped,ir_zero_otherwise_press.started,text_2.stopped,ir_zero_otherwise_press.stopped,end_routine.started,press_to_continue_prompt.started,press_to_continue.started,Information_about_block.stopped,info_loop.end_routine.keys,info_loop.end_routine.rt,info_loop.end_routine.duration,info_loop.force_advance.keys,Countdown.started,text_countdown.started,force_end_of_routine_if_pressed_5.started,Countdown.stopped,block.force_end_of_routine_if_pressed_5.keys,n_back_trial.started,Intro.started,sound_1.started,key_resp.started,force_advance_2.started,audio_trigger_sent,text_iti_fixation.started,Intro.stopped,sound_1.stopped,audio_end_trigger_sent,text_iti_fixation.stopped,n_back_trial.stopped,phase_name,phase_display_name,phase_number,is_practice,participant_id,session,date,absolute_block_number,block_number_in_phase,n_back_level,block_type,trials_per_block,total_blocks_in_phase,trial_number_overall,trial_number_in_block,scorable_trial_number,is_baseline_trial,current_stimulus,target_stimulus,stimulus_frequency_hz,trial_type,is_match_trial,response_key,response_type,reaction_time_ms,reaction_time_s,correct,accuracy_binary,performance_category,hit,incorrect_rejection,miss_no_response_on_target,correct_rejection,false_alarm,no_response_on_non_target,running_accuracy,total_correct_so_far,scorable_trials_so_far,trial_onset_time,previous_stimulus_n1,previous_frequency_n1,previous_stimulus_n2,previous_frequency_n2,previous_stimulus_n3,previous_frequency_n3,num_responses,all_response_keys,all_response_times,iti_duration,iti_fixed_component,iti_jitter_component,stimulus_duration,total_trial_duration,response_period,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials.force_advance_2.keys,Feedback_accuracy_RT.started,fb.started,rt_fb.started,Feedback_accuracy_RT.stopped,block_summary,block_final_accuracy,block_n_back_level,block_total_scorable_trials,block_total_correct,block_total_hits,block_total_incorrect_rejection,block_total_miss_no_response_on_target,block_total_misses,block_total_false_alarms,block_total_correct_rejections,block_total_no_response_on_non_target,block_hit_rate,block_false_alarm_rate,block_d_prime,Feedback_block.started,fb_2.started,force_end_of_routine_if_pressed_2.started,fb_sound.started,fb_sound.stopped,Feedback_block.stopped,block.force_end_of_routine_if_pressed_2.keys,text_countdown.stopped,response_time_into_iti,block.force_end_of_routine_if_pressed_2.rt,block.force_end_of_routine_if_pressed_2.duration,exp_finished.started,text_instr.started,thank_you.started,thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
40,0,40,None,['left'],1,[0.6577219589962624],[0.14034704101504758],None,,,,3,0,3,0,0,0,0,0,,,,,40,0,40,0,444.6042341249995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.60096837498713,444.6042341249995,444.6137123746487,444.6042341249995,444.6042341249995,True,445.34700412501115,445.3522180420114,445.38037791702664,True,447.58532766700955,447.5879092499963,main_2back,Main 2-back,4,0,935772_jt_2.25,001,2026-02-04_15h24.14.988,4,1,2,2_back,60,1,41,41,39,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,left,non_target_response,657.72,0.6577,1,True,correct_rejection,0,0,0,1,0,0,0.9231,36,39,2.9877456249669194,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,657.72,2.25,2.25,0.0,0.75,3.0,during_stimulus,['left'],1,[0.6577219589962624],[0.14034704101504758],None,447.59022670798004,447.59702366701094,447.59702366701094,447.8324152919813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935772_jt_2.25,001,2026-02-04_15h24.14.988,n-back,2024.2.4,None,2026-02-04 15h24.29.205848 -0800,
41,0,41,None,['right'],1,[0.5814032920170575],[0.15885004098527133],None,,,,3,0,3,0,0,0,0,0,,,,,41,0,41,0,447.8370632919832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.8341021250235,447.8370632919832,447.8471005836657,447.8370632919832,447.8370632919832,True,448.58064529200783,448.58705062500667,448.6137362080044,True,450.8182219170267,450.82073058298556,main_2back,Main 2-back,4,0,935772_jt_2.25,001,2026-02-04_15h24.14.988,4,1,2,2_back,60,1,42,42,40,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,target,True,right,target_response,581.4,0.5814,1,True,hit,1,0,0,0,0,0,0.925,37,40,2.987455707974732,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,581.4,2.25,2.25,0.0,0.75,3.0,during_stimulus,['right'],1,[0.5814032920170575],[0.15885004098527133],None,450.82327475002967,450.83039987500524,450.83039987500524,451.06576762499753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935772_jt_2.25,001,2026-02-04_15h24.14.988,n-back,2024.2.4,None,2026-02-04 15h24.29.205848 -0800,
42,0,42,None,['left'],1,[0.7137362089706585],[0.12699166603852063],None,,,,3,0,3,0,0,0,0,0,,,,,42,0,42,0,451.0711625830154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.06811237498187,451.0711625830154,451.0804132496744,451.0711625830154,451.0711625830154,True,451.8138004170032,451.8138004170032,451.8470439580269,True,454.0518175829784,454.054478999984,main_2back,Main 2-back,4,0,935772_jt_2.25,001,2026-02-04_15h24.14.988,4,1,2,2_back,60,1,43,43,41,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,non-target,False,left,non_target_response,713.74,0.7137,1,True,correct_rejection,0,0,0,1,0,0,0.9268,38,41,2.987682542006951,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,713.74,2.25,2.25,0.0,0.75,3.0,during_stimulus,['left'],1,[0.7137362089706585],[0.12699166603852063],None,454.056769583025,454.0636059999815,454.0636059999815,454.29916079202667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935772_jt_2.25,001,2026-02-04_15h24.14.988,n-back,2024.2.4,None,2026-02-04 15h24.29.205848 -0800,
43,0,43,None,['left'],1,[0.7649721250054426],[0.13158183300402015],None,,,,3,0,3,0,0,0,0,0,,,,,43,0,43,0,454.30496037501143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.30160683300346,454.30496037501143,454.3137456246807,454.30496037501143,454.30496037501143,True,455.04703516699374,455.0518434169935,455.0803484580247,True,457.2850554580218,457.2878871670109,main_2back,Main 2-back,4,0,935772_jt_2.25,001,2026-02-04_15h24.14.988,4,1,2,2_back,60,1,44,44,42,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,non-target,False,left,non_target_response,764.97,0.765,1,True,correct_rejection,0,0,0,1,0,0,0.9286,39,42,2.9875212079496123,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,764.97,2.25,2.25,0.0,0.75,3.0,during_iti,['left'],1,[0.7649721250054426],[0.13158183300402015],None,457.2902325000032,457.29714070801856,457.29714070801856,457.53231858299114,,,,,,,,,,,,,,,,,,,,,,,,0.015,,,,,,,935772_jt_2.25,001,2026-02-04_15h24.14.988,n-back,2024.2.4,None,2026-02-04 15h24.29.205848 -0800,
44,0,44,None,['left'],1,[0.5867872080416419],[0.16137849999358878],None,,,,3,0,3,0,0,0,0,0,,,,,44,0,44,0,457.5369729580125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.53413095802534,457.5369729580125,457.5469958336946,457.5369729580125,457.5369729580125,True,458.28039112500846,458.2853992920136,458.31370645802235,True,460.5181292920024,460.5209732080111,main_2back,Main 2-back,4,0,935772_jt_2.25,001,2026-02-04_15h24.14.988,4,1,2,2_back,60,1,45,45,43,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,left,non_target_response,586.79,0.5868,1,True,correct_rejection,0,0,0,1,0,0,0.9302,40,43,2.9874789580353536,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,586.79,2.25,2.25,0.0,0.75,3.0,during_stimulus,['left'],1,[0.5867872080416419],[0.16137849999358878],None,460.52348312502727,460.53031345800264,460.53031345800264,460.7659903750173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935772_jt_2.25,001,2026-02-04_15h24.14.988,n-back,2024.2.4,None,2026-02-04 15h24.29.205848 -0800,
45,0,45,None,['left'],1,[0.5813697919948027],[0.14196062501287088],None,,,,3,0,3,0,0,0,0,0,,,,,45,0,45,0,460.77097399998456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.7677810420282,460.77097399998456,460.78049354168274,460.77097399998456,460.77097399998456,True,461.5136641249992,461.5136641249992,461.54704395798035,True,463.7523350829724,463.75485366699286,main_2back,Main 2-back,4,0,935772_jt_2.25,001,2026-02-04_15h24.14.988,4,1,2,2_back,60,1,46,46,44,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,non-target,False,left,non_target_response,581.37,0.5814,1,True,correct_rejection,0,0,0,1,0,0,0.9318,41,44,2.988024457998108,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,581.37,2.25,2.25,0.0,0.75,3.0,during_stimulus,['left'],1,[0.5813697919948027],[0.14196062501287088],None,463.7571706249728,463.76371558301616,463.76371558301616,463.9992026669788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935772_jt_2.25,001,2026-02-04_15h24.14.988,n-back,2024.2.4,None,2026-02-04 15h24.29.205848 -0800,
46,0,46,None,['right'],1,[0.5662924170028418],[0.19693879201076925],None,,,,3,0,3,0,0,0,0,0,,,,,46,0,46,0,464.00380599999335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.0008888330194,464.00380599999335,464.0138379996681,464.00380599999335,464.00380599999335,True,464.7467621670221,464.7467621670221,464.78038841701346,True,466.9856200829963,466.9881608749856,main_2back,Main 2-back,4,0,935772_jt_2.25,001,2026-02-04_15h24.14.988,4,1,2,2_back,60,1,47,47,45,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,target,True,right,target_response,566.29,0.5663,1,True,hit,1,0,0,0,0,0,0.9333,42,45,2.988032166962512,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,566.29,2.25,2.25,0.0,0.75,3.0,during_stimulus,['right'],1,[0.5662924170028418],[0.19693879201076925],None,466.9905818750267,466.9970381670282,466.9970381670282,467.2326066669775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935772_jt_2.25,001,2026-02-04_15h24.14.988,n-back,2024.2.4,None,2026-02-04 15h24.29.205848 -0800,
47,0,47,None,['left'],1,[0.8469042499782518],[0.15398941602325067],None,,,,3,0,3,0,0,0,0,0,,,,,47,0,47,0,467.23922145797405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.2355051669874,467.23922145797405,467.24714433367285,467.23922145797405,467.23922145797405,True,467.98033658298664,467.98560083302436,468.01378762500826,True,470.21858545800205,470.2210784169729,main_2back,Main 2-back,4,0,935772_jt_2.25,001,2026-02-04_15h24.14.988,4,1,2,2_back,60,1,48,48,46,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,non-target,False,left,non_target_response,846.9,0.8469,1,True,correct_rejection,0,0,0,1,0,0,0.9348,43,46,2.9876465830020607,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,846.9,2.25,2.25,0.0,0.75,3.0,during_iti,['left'],1,[0.8469042499782518],[0.15398941602325067],None,470.22362837498076,470.23031162499683,470.23031162499683,470.4659352080198,,,,,,,,,,,,,,,,,,,,,,,,0.0969,,,,,,,935772_jt_2.25,001,2026-02-04_15h24.14.988,n-back,2024.2.4,None,2026-02-04 15h24.29.205848 -0800,
48,0,48,None,['left'],1,[0.8910092080477625],[0.1549632499809377],None,,,,3,0,3,0,0,0,0,0,,,,,48,0,48,0,470.4720250000246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.4688750830246,470.4720250000246,470.48041583365216,470.4720250000246,470.4720250000246,True,471.21370404202025,471.21884391701315,471.24706679198425,True,473.4516229170258,473.45439741702285,main_2back,Main 2-back,4,0,935772_jt_2.25,001,2026-02-04_15h24.14.988,4,1,2,2_back,60,1,49,49,47,0,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,512,non-target,False,left,non_target_response,891.01,0.891,1,True,correct_rejection,0,0,0,1,0,0,0.9362,44,47,2.9872810420347378,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,891.01,2.25,2.25,0.0,0.75,3.0,during_iti,['left'],1,[0.8910092080477625],[0.1549632499809377],None,473.456842833024,473.46367308299523,473.46367308299523,473.69919933303026,,,,,,,,,,,,,,,,,,,,,,,,0.141,,,,,,,935772_jt_2.25,001,2026-02-04_15h24.14.988,n-back,2024.2.4,None,2026-02-04 15h24.29.205848 -0800,
49,0,49,None,['right'],1,[0.5963601249968633],[0.19376704102614895],None,,,,3,0,3,0,0,0,0,0,,,,,49,0,49,0,473.70542116701836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.70214424998267,473.70542116701836,473.71379779169024,473.70542116701836,473.70542116701836,True,474.4471185830189,474.4515266250237,474.4803990829969,True,476.6850811250042,476.68781516700983,main_2back,Main 2-back,4,0,935772_jt_2.25,001,2026-02-04_15h24.14.988,4,1,2,2_back,60,1,50,50,48,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,target,True,right,target_response,596.36,0.5964,1,True,hit,1,0,0,0,0,0,0.9375,45,48,2.987605332979001,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,596.36,2.25,2.25,0.0,0.75,3.0,during_stimulus,['right'],1,[0.5963601249968633],[0.19376704102614895],None,476.690010041988,476.696894792025,476.696894792025,476.9326807499747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935772_jt_2.25,001,2026-02-04_15h24.14.988,n-back,2024.2.4,None,2026-02-04 15h24.29.205848 -0800,
50,0,50,None,['left'],1,[1.0463921670452692],[0.1417453329777345],None,,,,3,0,3,0,0,0,0,0,,,,,50,0,50,0,476.9385853750282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.9353573329863,476.9385853750282,476.94723662466663,476.9385853750282,476.9385853750282,True,477.6803840419743,477.68558112502797,477.7136987079866,True,479.918797374994,479.9212877919781,main_2back,Main 2-back,4,0,935772_jt_2.25,001,2026-02-04_15h24.14.988,4,1,2,2_back,60,1,51,51,49,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,left,non_target_response,1046.39,1.0464,1,True,correct_rejection,0,0,0,1,0,0,0.9388,46,49,2.9877837499952875,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,1046.39,2.25,2.25,0.0,0.75,3.0,during_iti,['left'],1,[1.0463921670452692],[0.1417453329777345],None,479.92412570799934,479.93040179199306,479.93040179199306,480.16597779199947,,,,,,,,,,,,,,,,,,,,,,,,0.2964,,,,,,,935772_jt_2.25,001,2026-02-04_15h24.14.988,n-back,2024.2.4,None,2026-02-04 15h24.29.205848 -0800,
51,0,51,None,['right'],1,[1.1630721670226194],[0.18262974999379367],None,,,,3,0,3,0,0,0,0,0,,,,,51,0,51,0,480.17203666700516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.16868325002724,480.17203666700516,480.18045366666433,480.17203666700516,480.17203666700516,True,480.91346208303,480.91810112498933,480.9468029169948,True,483.15224737499375,483.1553416670067,main_2back,Main 2-back,4,0,935772_jt_2.25,001,2026-02-04_15h24.14.988,4,1,2,2_back,60,1,52,52,50,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,target,True,right,target_response,1163.07,1.1631,1,True,hit,1,0,0,0,0,0,0.94,47,50,2.988221750012599,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,1163.07,2.25,2.25,0.0,0.75,3.0,during_iti,['right'],1,[1.1630721670226194],[0.18262974999379367],None,483.1582512499881,483.16343795799185,483.16343795799185,483.4008082919754,,,,,,,,,,,,,,,,,,,,,,,,0.4131,,,,,,,935772_jt_2.25,001,2026-02-04_15h24.14.988,n-back,2024.2.4,None,2026-02-04 15h24.29.205848 -0800,
52,0,52,None,['right'],1,[1.0319068749668077],[0.1604786670068279],None,,,,3,0,3,0,0,0,0,0,,,,,52,0,52,0,483.4085806250223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.4038042079774,483.4085806250223,483.4141682916709,483.4085806250223,483.4085806250223,True,484.14713408297393,484.15228554198984,484.1804291669978,True,486.38517204200616,486.38829204201465,main_2back,Main 2-back,4,0,935772_jt_2.25,001,2026-02-04_15h24.14.988,4,1,2,2_back,60,1,53,53,51,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,target,True,right,target_response,1031.91,1.0319,1,True,hit,1,0,0,0,0,0,0.9412,48,51,2.9862636670004576,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,1031.91,2.25,2.25,0.0,0.75,3.0,during_iti,['right'],1,[1.0319068749668077],[0.1604786670068279],None,486.3910885829828,486.3970735420007,486.3970735420007,486.63249216700206,,,,,,,,,,,,,,,,,,,,,,,,0.2819,,,,,,,935772_jt_2.25,001,2026-02-04_15h24.14.988,n-back,2024.2.4,None,2026-02-04 15h24.29.205848 -0800,
53,0,53,None,['left'],1,[1.0044102909741923],[0.1582754590199329],None,,,,3,0,3,0,0,0,0,0,,,,,53,0,53,0,486.6386092500179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.6352166249999,486.6386092500179,486.647142416685,486.6386092500179,486.6386092500179,True,487.3803304579924,487.38467287499225,487.41375499998685,True,489.61813954199897,489.62101333297323,main_2back,Main 2-back,4,0,935772_jt_2.25,001,2026-02-04_15h24.14.988,4,1,2,2_back,60,1,54,54,52,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,non-target,False,left,non_target_response,1004.41,1.0044,1,True,correct_rejection,0,0,0,1,0,0,0.9423,49,52,2.987319000007119,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,1004.41,2.25,2.25,0.0,0.75,3.0,during_iti,['left'],1,[1.0044102909741923],[0.1582754590199329],None,489.62356895802077,489.6304681249894,489.6304681249894,489.8660349579877,,,,,,,,,,,,,,,,,,,,,,,,0.2544,,,,,,,935772_jt_2.25,001,2026-02-04_15h24.14.988,n-back,2024.2.4,None,2026-02-04 15h24.29.205848 -0800,
54,0,54,None,['left'],1,[1.0488088330021128],[0.15143966698087752],None,,,,3,0,3,0,0,0,0,0,,,,,54,0,54,0,489.870892832987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.8676916669938,489.870892832987,489.8804740836533,489.870892832987,489.870892832987,True,490.61378850002075,490.61915408301866,490.6471325419843,True,492.85211670800345,492.85490683297394,main_2back,Main 2-back,4,0,935772_jt_2.25,001,2026-02-04_15h24.14.988,4,1,2,2_back,60,1,55,55,53,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,non-target,False,left,non_target_response,1048.81,1.0488,1,True,correct_rejection,0,0,0,1,0,0,0.9434,50,53,2.987691583984997,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,1048.81,2.25,2.25,0.0,0.75,3.0,during_iti,['left'],1,[1.0488088330021128],[0.15143966698087752],None,492.857249749999,492.8636267919792,492.8636267919792,493.09906191698974,,,,,,,,,,,,,,,,,,,,,,,,0.2988,,,,,,,935772_jt_2.25,001,2026-02-04_15h24.14.988,n-back,2024.2.4,None,2026-02-04 15h24.29.205848 -0800,
