thisN,thisTrialN,thisRepN,force_end_of_routine_if_pressed_5.keys,key_resp.keys,key_resp.corr,force_advance_2.keys,key_resp.rt,key_resp.duration,force_end_of_routine_if_pressed_2.keys,phase_loop.thisRepN,phase_loop.thisTrialN,phase_loop.thisN,phase_loop.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,info_loop.thisRepN,info_loop.thisTrialN,info_loop.thisN,info_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Settings.started,Settings.stopped,exp_setting_logged,phase_0_name,phase_0_n_back_blocks,phase_0_trials_per_block,phase_0_num_blocks,phase_1_name,phase_1_n_back_blocks,phase_1_trials_per_block,phase_1_num_blocks,phase_2_name,phase_2_n_back_blocks,phase_2_trials_per_block,phase_2_num_blocks,phase_3_name,phase_3_n_back_blocks,phase_3_trials_per_block,phase_3_num_blocks,phase_4_name,phase_4_n_back_blocks,phase_4_trials_per_block,phase_4_num_blocks,phase_5_name,phase_5_n_back_blocks,phase_5_trials_per_block,phase_5_num_blocks,exp_num_phases,exp_iti_fixed,exp_iti_jitter_range,Information_about_block.started,text_2.started,force_advance.started,practice_indicator_sound.started,n_back_instructions.started,practice_indicator_sound.stopped,sound_to_match_if_0_back.started,sound_to_match_if_0_back.stopped,ir_zero_otherwise_press.started,ir_zero_otherwise_press.stopped,text_2.stopped,n_back_instructions.stopped,end_routine.started,press_to_continue_prompt.started,press_to_continue.started,Information_about_block.stopped,info_loop.end_routine.keys,info_loop.end_routine.rt,info_loop.end_routine.duration,info_loop.force_advance.keys,Countdown.started,text_countdown.started,force_end_of_routine_if_pressed_5.started,Countdown.stopped,block.force_end_of_routine_if_pressed_5.keys,n_back_trial.started,Intro.started,sound_1.started,key_resp.started,force_advance_2.started,audio_trigger_sent,text_iti_fixation.started,Intro.stopped,sound_1.stopped,audio_end_trigger_sent,text_iti_fixation.stopped,n_back_trial.stopped,phase_name,phase_display_name,phase_number,is_practice,participant_id,session,date,absolute_block_number,block_number_in_phase,n_back_level,block_type,trials_per_block,total_blocks_in_phase,trial_number_overall,trial_number_in_block,scorable_trial_number,is_baseline_trial,current_stimulus,target_stimulus,stimulus_frequency_hz,trial_type,is_match_trial,response_key,response_type,reaction_time_ms,reaction_time_s,correct,accuracy_binary,performance_category,hit,incorrect_rejection,miss_no_response_on_target,correct_rejection,false_alarm,no_response_on_non_target,running_accuracy,total_correct_so_far,scorable_trials_so_far,trial_onset_time,previous_stimulus_n1,previous_frequency_n1,previous_stimulus_n2,previous_frequency_n2,previous_stimulus_n3,previous_frequency_n3,num_responses,all_response_keys,all_response_times,iti_duration,iti_fixed_component,iti_jitter_component,stimulus_duration,total_trial_duration,response_period,response_time_into_iti,trials.key_resp.keys,trials.key_resp.corr,trials.force_advance_2.keys,Feedback_accuracy_RT.started,fb.started,rt_fb.started,Feedback_accuracy_RT.stopped,trials.key_resp.rt,trials.key_resp.duration,block_summary,block_final_accuracy,block_n_back_level,block_total_scorable_trials,block_total_correct,block_total_hits,block_total_incorrect_rejection,block_total_miss_no_response_on_target,block_total_misses,block_total_false_alarms,block_total_correct_rejections,block_total_no_response_on_non_target,block_hit_rate,block_false_alarm_rate,block_d_prime,Feedback_block.started,fb_2.started,force_end_of_routine_if_pressed_2.started,fb_sound.started,fb_sound.stopped,Feedback_block.stopped,block.force_end_of_routine_if_pressed_2.keys,text_countdown.stopped,exp_finished.started,text_instr.started,thank_you.started,thank_you.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
36,0,36,None,['right'],1,None,[0.5721084999968298],[0.1405085829901509],,3,0,3,0,0,0,0,0,,,,,36,0,36,0,379.1852405410027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.1770536659751,379.1852405410027,379.1899256666695,379.1852405410027,379.1852405410027,True,379.92415479099145,379.92415479099145,379.95185016596224,True,381.6763690409716,381.6711567079765,main_0back,Main 0-back,4,0,385999_j_1.75,001,2026-02-04_14h54.40.994,4,1,0,0_back,60,1,37,37,37,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,target,True,right,target_response,572.11,0.5721,1,True,hit,1,0,0,0,0,0,1.0,37,37,2.4949242909788154,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,572.11,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['right'],1,None,381.67344279098324,381.6763690409716,381.6763690409716,381.9087847909541,[0.5721084999968298],[0.1405085829901509],,,,,,,,,,,,,,,,,,,,,,,,,,,,385999_j_1.75,001,2026-02-04_14h54.40.994,n-back,2024.2.4,None,2026-02-04 14h54.55.450308 -0800,
37,0,37,None,['right'],1,None,[0.4605204160325229],[0.18411104194819927],,3,0,3,0,0,0,0,0,,,,,37,0,37,0,381.91853262495715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.91060241597006,381.91853262495715,381.92332595767607,381.91853262495715,381.91853262495715,True,382.65726974996505,382.65726974996505,382.6852470829617,True,384.40192529099295,384.4042918329942,main_0back,Main 0-back,4,0,385999_j_1.75,001,2026-02-04_14h54.40.994,4,1,0,0_back,60,1,38,38,38,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,target,True,right,target_response,460.52,0.4605,1,True,hit,1,0,0,0,0,0,1.0,38,38,2.4947453750064597,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,460.52,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['right'],1,None,384.40677391598,384.4097427499946,384.4097427499946,384.6420630829525,[0.4605204160325229],[0.18411104194819927],,,,,,,,,,,,,,,,,,,,,,,,,,,,385999_j_1.75,001,2026-02-04_14h54.40.994,n-back,2024.2.4,None,2026-02-04 14h54.55.450308 -0800,
38,0,38,None,['left'],1,None,[0.4792794999666512],[0.1195210000150837],,3,0,3,0,0,0,0,0,,,,,38,0,38,0,384.6518736659782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.6450502499938,384.6518736659782,384.6564822076509,384.6518736659782,384.6518736659782,True,385.3900247080019,385.3900247080019,385.4186631249613,True,387.13536554097664,387.1378293329617,main_0back,Main 0-back,4,0,385999_j_1.75,001,2026-02-04_14h54.40.994,4,1,0,0_back,60,1,39,39,39,0,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,512,non-target,False,left,non_target_response,479.28,0.4793,1,True,correct_rejection,0,0,0,1,0,0,1.0,39,39,2.494937708019279,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,479.28,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['left'],1,None,387.1400301659596,387.142893332988,387.142893332988,387.3753178329789,[0.4792794999666512],[0.1195210000150837],,,,,,,,,,,,,,,,,,,,,,,,,,,,385999_j_1.75,001,2026-02-04_14h54.40.994,n-back,2024.2.4,None,2026-02-04 14h54.55.450308 -0800,
39,0,39,None,['left'],1,None,[0.44959500001277775],[0.12852895801188424],,3,0,3,0,0,0,0,0,,,,,39,0,39,0,387.3852534159669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.3774781249813,387.3852534159669,387.38982287462954,387.3852534159669,387.3852534159669,True,388.12332370795775,388.12332370795775,388.1519587499788,True,389.8685326249688,389.870940874971,main_0back,Main 0-back,4,0,385999_j_1.75,001,2026-02-04_14h54.40.994,4,1,0,0_back,60,1,40,40,40,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,non-target,False,left,non_target_response,449.6,0.4496,1,True,correct_rejection,0,0,0,1,0,0,1.0,40,40,2.4948238329961896,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,449.6,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['left'],1,None,389.87316258298233,389.8759592080023,389.8759592080023,390.1084649999975,[0.44959500001277775],[0.12852895801188424],,,,,,,,,,,,,,,,,,,,,,,,,,,,385999_j_1.75,001,2026-02-04_14h54.40.994,n-back,2024.2.4,None,2026-02-04 14h54.55.450308 -0800,
40,0,40,None,['left'],1,None,[0.36432220798451453],[0.1591490000137128],,3,0,3,0,0,0,0,0,,,,,40,0,40,0,390.11851850000676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.1101465409738,390.11851850000676,390.1230059996635,390.11851850000676,390.11851850000676,True,390.8564811249962,390.8564811249962,390.88526733295294,True,392.6018688749755,392.604281790962,main_0back,Main 0-back,4,0,385999_j_1.75,001,2026-02-04_14h54.40.994,4,1,0,0_back,60,1,41,41,41,0,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,512,non-target,False,left,non_target_response,364.32,0.3643,1,True,correct_rejection,0,0,0,1,0,0,1.0,41,41,2.4950064590084367,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,364.32,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['left'],1,None,392.6067484159721,392.60972441599006,392.60972441599006,392.8418953329674,[0.36432220798451453],[0.1591490000137128],,,,,,,,,,,,,,,,,,,,,,,,,,,,385999_j_1.75,001,2026-02-04_14h54.40.994,n-back,2024.2.4,None,2026-02-04 14h54.55.450308 -0800,
41,0,41,None,['right'],1,None,[0.4546267919940874],[0.14486658299574628],,3,0,3,0,0,0,0,0,,,,,41,0,41,0,392.85596858296776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.84944054100197,392.85596858296776,392.8564716666626,392.85596858296776,392.85596858296776,True,393.5898237910005,393.6019670829992,393.61854804097675,True,395.33515137498034,395.3375769999693,main_0back,Main 0-back,4,0,385999_j_1.75,001,2026-02-04_14h54.40.994,4,1,0,0_back,60,1,42,42,42,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,target,True,right,target_response,454.63,0.4546,1,True,hit,1,0,0,0,0,0,1.0,42,42,2.4948720000102185,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,454.63,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['right'],1,None,395.33981291600503,395.34271383297164,395.34271383297164,395.5757931660046,[0.4546267919940874],[0.14486658299574628],,,,,,,,,,,,,,,,,,,,,,,,,,,,385999_j_1.75,001,2026-02-04_14h54.40.994,n-back,2024.2.4,None,2026-02-04 14h54.55.450308 -0800,
42,0,42,None,['left'],1,None,[0.3560980830225162],[0.1160522080026567],,3,0,3,0,0,0,0,0,,,,,42,0,42,0,395.5852243749541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.5774280829937,395.5852243749541,395.5899902496642,395.5852243749541,395.5852243749541,True,396.3237752079731,396.3237752079731,396.35189470800105,True,398.06865070795175,398.07105508295354,main_0back,Main 0-back,4,0,385999_j_1.75,001,2026-02-04_14h54.40.994,4,1,0,0_back,60,1,43,43,43,0,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,512,non-target,False,left,non_target_response,356.1,0.3561,1,True,correct_rejection,0,0,0,1,0,0,1.0,43,43,2.494492124998942,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,356.1,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['left'],1,None,398.07332674995996,398.07625325000845,398.07625325000845,398.3090119159897,[0.3560980830225162],[0.1160522080026567],,,,,,,,,,,,,,,,,,,,,,,,,,,,385999_j_1.75,001,2026-02-04_14h54.40.994,n-back,2024.2.4,None,2026-02-04 14h54.55.450308 -0800,
43,0,43,None,['right'],1,None,[0.40920183301204816],[0.1282744579948485],,3,0,3,0,0,0,0,0,,,,,43,0,43,0,398.318558665982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.310718624969,398.318558665982,398.32342341664867,398.318558665982,398.318558665982,True,399.05654554098146,399.05654554098146,399.08534366596723,True,400.8019362500054,400.8043588330038,main_0back,Main 0-back,4,0,385999_j_1.75,001,2026-02-04_14h54.40.994,4,1,0,0_back,60,1,44,44,44,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,target,True,right,target_response,409.2,0.4092,1,True,hit,1,0,0,0,0,0,1.0,44,44,2.4945403749588877,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,409.2,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['right'],1,None,400.8068791249534,400.8097311659949,400.8097311659949,401.0415784579818,[0.40920183301204816],[0.1282744579948485],,,,,,,,,,,,,,,,,,,,,,,,,,,,385999_j_1.75,001,2026-02-04_14h54.40.994,n-back,2024.2.4,None,2026-02-04 14h54.55.450308 -0800,
44,0,44,None,['left'],1,None,[0.4046965000452474],[0.12825141695793718],,3,0,3,0,0,0,0,0,,,,,44,0,44,0,401.051871707954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.04473599995254,401.051871707954,401.05602904165085,401.051871707954,401.051871707954,True,401.7896146659623,401.7896146659623,401.8186079579755,True,403.53539120795904,403.5377817499684,main_0back,Main 0-back,4,0,385999_j_1.75,001,2026-02-04_14h54.40.994,4,1,0,0_back,60,1,45,45,45,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,left,non_target_response,404.7,0.4047,1,True,correct_rejection,0,0,0,1,0,0,1.0,45,45,2.4954229579889216,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,404.7,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['left'],1,None,403.5400966659654,403.5429262499674,403.5429262499674,403.77537941600895,[0.4046965000452474],[0.12825141695793718],,,,,,,,,,,,,,,,,,,,,,,,,,,,385999_j_1.75,001,2026-02-04_14h54.40.994,n-back,2024.2.4,None,2026-02-04 14h54.55.450308 -0800,
45,0,45,None,['left'],1,None,[0.42862641596002504],[0.14332016702974215],,3,0,3,0,0,0,0,0,,,,,45,0,45,0,403.7852663329686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.7770838330034,403.7852663329686,403.7896771666749,403.7852663329686,403.7852663329686,True,404.5237842499628,404.5237842499628,404.5520166250062,True,406.2686306249816,406.271125499974,main_0back,Main 0-back,4,0,385999_j_1.75,001,2026-02-04_14h54.40.994,4,1,0,0_back,60,1,46,46,46,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,left,non_target_response,428.63,0.4286,1,True,correct_rejection,0,0,0,1,0,0,1.0,46,46,2.4949161669937894,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency512_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,428.63,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['left'],1,None,406.27347104100045,406.2763084580074,406.2763084580074,406.5089598330087,[0.42862641596002504],[0.14332016702974215],,,,,,,,,,,,,,,,,,,,,,,,,,,,385999_j_1.75,001,2026-02-04_14h54.40.994,n-back,2024.2.4,None,2026-02-04 14h54.55.450308 -0800,
46,0,46,None,['left'],1,None,[0.697000875021331],[0.1087402090197429],,3,0,3,0,0,0,0,0,,,,,46,0,46,0,406.51864679099526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.5112263329793,406.51864679099526,406.5233290416693,406.51864679099526,406.51864679099526,True,407.25661533296807,407.25661533296807,407.28471433295636,True,409.00193924998166,409.00449579098495,main_0back,Main 0-back,4,0,385999_j_1.75,001,2026-02-04_14h54.40.994,4,1,0,0_back,60,1,47,47,47,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,non-target,False,left,non_target_response,697.0,0.697,1,True,correct_rejection,0,0,0,1,0,0,1.0,47,47,2.4947827909491025,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,697.0,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['left'],1,None,409.00678087497363,409.0096289579524,409.0096289579524,409.24191558297025,[0.697000875021331],[0.1087402090197429],,,,,,,,,,,,,,,,,,,,,,,,,,,,385999_j_1.75,001,2026-02-04_14h54.40.994,n-back,2024.2.4,None,2026-02-04 14h54.55.450308 -0800,
47,0,47,None,['left'],1,None,[0.48072208295343444],[0.10169533302541822],,3,0,3,0,0,0,0,0,,,,,47,0,47,0,409.2519088749541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.2435853329953,409.2519088749541,409.25638883264423,409.2519088749541,409.2519088749541,True,409.99000599997817,409.99000599997817,410.01857416599523,True,411.73530508298427,411.73768454097444,main_0back,Main 0-back,4,0,385999_j_1.75,001,2026-02-04_14h54.40.994,4,1,0,0_back,60,1,48,48,48,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,non-target,False,left,non_target_response,480.72,0.4807,1,True,correct_rejection,0,0,0,1,0,0,1.0,48,48,2.495033790997695,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,480.72,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['left'],1,None,411.73993441596394,411.7428460409865,411.7428460409865,411.9754654999706,[0.48072208295343444],[0.10169533302541822],,,,,,,,,,,,,,,,,,,,,,,,,,,,385999_j_1.75,001,2026-02-04_14h54.40.994,n-back,2024.2.4,None,2026-02-04 14h54.55.450308 -0800,
48,0,48,None,['right'],1,None,[0.5634629580308683],[0.13291129196295515],,3,0,3,0,0,0,0,0,,,,,48,0,48,0,411.9852198329754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.977109999978,411.9852198329754,411.9900247076332,411.9852198329754,411.9852198329754,True,412.72387724998407,412.72387724998407,412.7519838329754,True,414.46864812495187,414.47100533300545,main_0back,Main 0-back,4,0,385999_j_1.75,001,2026-02-04_14h54.40.994,4,1,0,0_back,60,1,49,49,49,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,target,True,right,target_response,563.46,0.5635,1,True,hit,1,0,0,0,0,0,1.0,49,49,2.4947914999793284,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,563.46,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['right'],1,None,414.47328133299015,414.4762113330071,414.4762113330071,414.7092942079762,[0.5634629580308683],[0.13291129196295515],,,,,,,,,,,,,,,,,,,,,,,,,,,,385999_j_1.75,001,2026-02-04_14h54.40.994,n-back,2024.2.4,None,2026-02-04 14h54.55.450308 -0800,
49,0,49,None,['right'],1,None,[0.5129149590502493],[0.10118116595549509],,3,0,3,0,0,0,0,0,,,,,49,0,49,0,414.71863620798104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.7109580829856,414.71863620798104,414.72383549967003,414.71863620798104,414.71863620798104,True,415.45699870795943,415.45699870795943,415.49012616596883,True,417.20197295799153,417.2043439580011,main_0back,Main 0-back,4,0,385999_j_1.75,001,2026-02-04_14h54.40.994,4,1,0,0_back,60,1,50,50,50,0,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,128,target,True,right,target_response,512.91,0.5129,1,True,hit,1,0,0,0,0,0,1.0,50,50,2.494267000001855,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,right,512.91,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['right'],1,None,417.20663262496237,417.2096274579526,417.2096274579526,417.44219504098874,[0.5129149590502493],[0.10118116595549509],,,,,,,,,,,,,,,,,,,,,,,,,,,,385999_j_1.75,001,2026-02-04_14h54.40.994,n-back,2024.2.4,None,2026-02-04 14h54.55.450308 -0800,
50,0,50,None,['left'],1,None,[0.4379398329765536],[0.11601454199990258],,3,0,3,0,0,0,0,0,,,,,50,0,50,0,417.451981332968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.4438150829519,417.451981332968,417.4566916246588,417.451981332968,417.451981332968,True,418.1899513749522,418.1899513749522,418.2185372079839,True,419.9353270829888,419.93775987497065,main_0back,Main 0-back,4,0,385999_j_1.75,001,2026-02-04_14h54.40.994,4,1,0,0_back,60,1,51,51,51,0,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,256,non-target,False,left,non_target_response,437.94,0.4379,1,True,correct_rejection,0,0,0,1,0,0,1.0,51,51,2.4947515000239946,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,437.94,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['left'],1,None,419.9401054159971,419.94300691597164,419.94300691597164,420.17551974998787,[0.4379398329765536],[0.11601454199990258],,,,,,,,,,,,,,,,,,,,,,,,,,,,385999_j_1.75,001,2026-02-04_14h54.40.994,n-back,2024.2.4,None,2026-02-04 14h54.55.450308 -0800,
51,0,51,None,['left'],1,None,[0.4612211249768734],[0.1166577500407584],,3,0,3,0,0,0,0,0,,,,,51,0,51,0,420.1852317909943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.17855512496317,420.1852317909943,420.1900428746633,420.1852317909943,420.1852317909943,True,420.92323795799166,420.92323795799166,420.95197662495775,True,422.66859549999936,422.6709544999758,main_0back,Main 0-back,4,0,385999_j_1.75,001,2026-02-04_14h54.40.994,4,1,0,0_back,60,1,52,52,52,0,sine_wave_frequency880_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,880,non-target,False,left,non_target_response,461.22,0.4612,1,True,correct_rejection,0,0,0,1,0,0,1.0,52,52,2.494656416994985,sine_wave_frequency256_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,sine_wave_frequency128_duration0.75s_tagging_frequency43Hz_modulation_depth1.0.wav,duration0.75s,1,left,461.22,1.75,1.75,0.0,0.75,2.5,during_stimulus,,['left'],1,None,422.6732928749989,422.67617370799417,422.67617370799417,422.90840470796684,[0.4612211249768734],[0.1166577500407584],,,,,,,,,,,,,,,,,,,,,,,,,,,,385999_j_1.75,001,2026-02-04_14h54.40.994,n-back,2024.2.4,None,2026-02-04 14h54.55.450308 -0800,
